OrderItemID,OrderID,ProductID,Quantity,UnitPrice,LineDiscount,LineTotal
696,350,4,1,25.65,3.85,21.8
697,350,6,3,21.56,9.7,54.98
698,351,15,1,17.49,0.87,16.62
699,351,12,1,11.3,0.57,10.73
700,352,15,1,18.25,2.74,15.51
701,353,12,3,8.58,0.0,25.74
702,353,10,1,15.63,0.0,15.63
703,353,2,2,9.69,0.0,19.38
704,354,2,1,9.76,0.0,9.76
705,355,14,1,7.41,0.37,7.04
706,356,9,3,25.83,15.5,61.99
707,356,17,3,11.95,7.17,28.68
708,357,14,1,7.36,0.0,7.36
709,357,5,1,12.95,0.0,12.95
710,358,12,1,9.24,1.85,7.39
711,358,19,1,10.61,2.12,8.49
712,359,8,1,16.6,0.0,16.6
713,360,4,2,24.22,0.0,48.44
714,360,11,1,11.95,0.0,11.95
715,361,11,1,12.36,0.0,12.36
716,361,16,1,12.51,0.0,12.51
717,361,17,1,11.61,0.0,11.61
718,362,6,3,21.41,0.0,64.23
719,362,12,2,9.93,0.0,19.86
720,362,13,2,15.49,0.0,30.98
721,362,7,5,19.56,0.0,97.8
722,363,10,4,15.82,0.0,63.28
723,363,4,1,25.73,0.0,25.73
724,364,20,3,3.74,2.24,8.98
725,365,15,1,19.32,2.9,16.42
726,365,17,1,12.7,1.9,10.8
727,365,9,1,27.93,4.19,23.74
728,365,3,4,14.26,8.56,48.48
729,366,20,2,3.74,0.75,6.73
730,366,17,1,12.49,1.25,11.24
731,366,3,1,13.16,1.32,11.84
732,367,4,1,26.25,0.0,26.25
733,367,14,1,8.02,0.0,8.02
734,367,11,1,13.07,0.0,13.07
735,367,1,1,11.88,0.0,11.88
736,368,5,1,12.35,0.0,12.35
737,368,10,1,14.8,0.0,14.8
738,369,7,1,21.3,0.0,21.3
739,370,16,1,11.86,0.0,11.86
740,371,7,1,21.57,0.0,21.57
741,371,2,1,9.98,0.0,9.98
742,372,3,1,13.12,0.0,13.12
743,372,7,1,20.07,0.0,20.07
744,372,20,1,3.48,0.0,3.48
745,372,19,1,10.75,0.0,10.75
746,373,6,1,21.01,4.2,16.81
747,374,16,1,11.25,0.0,11.25
748,375,15,1,17.36,3.47,13.89
749,375,11,1,12.61,2.52,10.09
750,376,2,1,10.56,1.06,9.5
751,376,6,1,20.97,2.1,18.87
752,377,20,1,3.46,0.0,3.46
753,377,17,2,12.45,0.0,24.9
754,377,10,1,14.52,0.0,14.52
755,378,13,1,15.54,3.11,12.43
756,378,10,1,15.53,3.11,12.42
757,378,8,3,15.5,9.3,37.2
758,379,4,1,22.1,2.21,19.89
759,380,11,1,11.4,2.28,9.12
760,380,6,1,21.91,4.38,17.53
761,381,20,1,3.69,0.0,3.69
762,381,8,1,16.79,0.0,16.79
763,381,18,2,13.21,0.0,26.42
764,381,3,1,14.43,0.0,14.43
765,381,16,1,11.89,0.0,11.89
766,382,5,2,11.58,0.0,23.16
767,382,4,2,26.64,0.0,53.28
768,383,14,2,7.47,0.75,14.19
769,384,19,2,10.03,0.0,20.06
770,385,8,2,16.28,3.26,29.3
771,385,6,1,23.08,2.31,20.77
772,385,16,1,9.7,0.97,8.73
773,385,5,2,11.19,2.24,20.14
774,385,15,2,17.79,3.56,32.02
775,386,13,3,15.05,2.26,42.89
776,386,16,1,12.07,0.6,11.47
777,386,20,1,3.68,0.18,3.5
778,386,2,1,10.21,0.51,9.7
779,387,5,3,11.37,0.0,34.11
780,387,16,2,12.9,0.0,25.8
781,388,16,2,10.92,0.0,21.84
782,388,12,4,9.71,0.0,38.84
783,388,9,4,28.5,0.0,114.0
784,388,2,1,9.91,0.0,9.91
785,389,3,2,13.95,5.58,22.32
786,390,4,2,27.53,5.51,49.55
787,390,10,1,14.45,1.44,13.01
788,390,3,1,14.53,1.45,13.08
789,391,16,2,12.15,0.0,24.3
790,391,7,1,20.07,0.0,20.07
791,392,18,1,13.01,1.3,11.71
792,392,2,1,10.72,1.07,9.65
793,393,18,2,12.66,3.8,21.52
794,394,7,1,20.93,4.19,16.74
795,395,4,1,25.65,3.85,21.8
796,396,7,1,20.36,1.02,19.34
797,397,6,1,20.71,1.04,19.67
798,398,6,1,23.4,0.0,23.4
799,398,11,3,12.6,0.0,37.8
800,399,12,1,10.1,0.5,9.6
801,399,13,1,15.02,0.75,14.27
802,400,14,1,8.06,0.81,7.25
803,401,14,3,7.31,2.19,19.74
804,401,8,1,17.52,1.75,15.77
805,402,3,1,14.59,2.19,12.4
806,403,4,1,24.07,2.41,21.66
807,403,15,2,16.23,3.25,29.21
808,403,6,1,21.12,2.11,19.01
809,403,7,2,20.0,4.0,36.0
810,404,11,3,11.8,7.08,28.32
811,404,19,2,10.15,4.06,16.24
812,405,2,3,9.72,0.0,29.16
813,405,16,3,11.72,0.0,35.16
814,406,2,1,10.0,0.0,10.0
815,406,7,2,21.75,0.0,43.5
816,407,8,1,16.58,0.0,16.58
817,407,4,1,25.3,0.0,25.3
818,408,8,4,17.95,0.0,71.8
819,408,2,1,9.87,0.0,9.87
820,408,13,2,14.96,0.0,29.92
821,408,1,1,11.55,0.0,11.55
822,409,14,1,8.22,0.0,8.22
823,410,8,2,17.77,0.0,35.54
824,410,10,2,16.2,0.0,32.4
825,411,8,3,18.58,0.0,55.74
826,411,11,1,14.28,0.0,14.28
827,412,20,2,3.7,0.0,7.4
828,412,6,3,20.05,0.0,60.15
829,412,11,2,13.6,0.0,27.2
830,413,16,2,11.33,0.0,22.66
831,414,17,3,12.42,0.0,37.26
832,415,16,1,11.71,1.76,9.95
833,415,1,1,11.47,1.72,9.75
834,416,8,1,17.37,2.61,14.76
835,416,7,1,21.11,3.17,17.94
836,416,3,2,14.78,4.43,25.13
837,417,4,2,27.36,0.0,54.72
838,418,6,1,20.19,2.02,18.17
839,419,14,1,7.01,0.0,7.01
840,420,8,1,17.16,0.0,17.16
841,420,16,1,11.98,0.0,11.98
842,420,14,1,7.55,0.0,7.55
843,420,12,1,10.82,0.0,10.82
844,421,17,2,12.53,0.0,25.06
845,422,18,1,14.85,0.0,14.85
846,422,3,2,15.2,0.0,30.4
847,423,9,1,26.94,2.69,24.25
848,424,20,1,3.94,0.0,3.94
849,424,2,2,10.8,0.0,21.6
850,424,8,1,17.82,0.0,17.82
851,425,5,2,11.29,0.0,22.58
852,425,20,4,3.81,0.0,15.24
853,426,14,3,7.71,0.0,23.13
854,427,17,1,11.62,1.16,10.46
855,428,14,1,6.88,1.38,5.5
856,429,5,2,11.71,1.17,22.25
857,429,10,1,15.66,0.78,14.88
858,429,6,1,22.53,1.13,21.4
859,430,12,1,10.22,1.53,8.69
860,430,5,1,12.1,1.82,10.28
861,430,15,1,18.74,2.81,15.93
862,431,15,1,17.38,0.0,17.38
863,432,17,1,11.3,1.13,10.17
864,432,2,1,9.82,0.98,8.84
865,432,10,1,14.51,1.45,13.06
866,432,12,3,10.39,3.12,28.05
867,433,6,2,22.52,6.76,38.28
868,434,14,1,7.67,0.38,7.29
869,434,12,1,9.93,0.5,9.43
870,434,13,2,15.35,1.54,29.16
871,434,2,1,10.57,0.53,10.04
872,435,14,1,7.42,1.48,5.94
873,435,12,1,9.57,1.91,7.66
874,435,1,1,12.67,2.53,10.14
875,436,8,1,16.72,2.51,14.21
876,436,6,1,22.04,3.31,18.73
877,437,11,2,12.19,0.0,24.38
878,437,2,2,10.45,0.0,20.9
879,438,17,2,11.96,4.78,19.14
880,439,20,3,3.85,1.16,10.39
881,440,4,1,28.02,0.0,28.02
882,440,16,1,11.49,0.0,11.49
883,441,9,2,26.47,10.59,42.35
884,441,6,1,20.96,4.19,16.77
885,441,11,1,12.76,2.55,10.21
886,441,16,2,11.82,4.73,18.91
887,442,18,1,14.03,2.81,11.22
888,442,19,1,9.93,1.99,7.94
889,443,20,1,3.66,0.73,2.93
890,443,1,1,12.67,2.53,10.14
891,443,18,1,13.53,2.71,10.82
892,443,14,1,7.26,1.45,5.81
893,443,2,1,10.46,2.09,8.37
894,444,19,1,10.34,2.07,8.27
895,445,4,3,25.94,0.0,77.82
896,445,9,1,28.04,0.0,28.04
897,446,10,1,14.35,0.0,14.35
898,447,14,1,7.37,1.11,6.26
899,448,7,1,20.67,3.1,17.57
900,448,3,1,14.78,2.22,12.56
901,448,2,1,9.15,1.37,7.78
902,449,6,1,20.34,0.0,20.34
903,449,12,4,10.51,0.0,42.04
904,449,9,1,24.84,0.0,24.84
905,450,14,1,7.67,1.15,6.52
906,450,3,1,12.77,1.92,10.85
907,451,13,1,14.24,0.0,14.24
908,451,1,2,12.71,0.0,25.42
909,452,2,1,10.48,0.0,10.48
910,453,4,1,24.16,0.0,24.16
911,454,12,2,10.09,3.03,17.15
912,454,9,3,27.04,12.17,68.95
913,454,16,2,11.62,3.49,19.75
914,454,13,1,14.89,2.23,12.66
915,455,9,1,28.09,2.81,25.28
916,456,13,1,14.89,0.0,14.89
917,456,1,1,11.93,0.0,11.93
918,457,17,2,12.02,3.61,20.43
919,457,6,2,22.05,6.62,37.48
920,458,2,2,8.92,0.0,17.84
921,458,9,3,31.13,0.0,93.39
922,458,8,3,16.19,0.0,48.57
923,459,8,1,16.66,0.83,15.83
924,459,17,1,11.47,0.57,10.9
925,459,7,1,19.79,0.99,18.8
926,460,20,1,3.65,0.0,3.65
927,460,2,2,10.23,0.0,20.46
928,460,11,1,12.58,0.0,12.58
929,461,16,1,12.49,2.5,9.99
930,461,18,1,13.33,2.67,10.66
931,462,4,1,26.52,0.0,26.52
932,462,5,1,10.82,0.0,10.82
933,463,15,1,18.11,3.62,14.49
934,463,19,1,9.54,1.91,7.63
935,464,11,2,13.11,5.24,20.98
936,465,19,3,9.17,2.75,24.76
937,466,7,1,20.6,0.0,20.6
938,466,19,2,9.93,0.0,19.86
939,466,4,2,27.57,0.0,55.14
940,467,16,1,12.33,0.0,12.33
941,467,5,1,11.53,0.0,11.53
942,467,3,1,13.36,0.0,13.36
943,467,1,2,12.23,0.0,24.46
944,468,8,1,16.77,0.0,16.77
945,468,7,1,20.42,0.0,20.42
946,468,9,3,24.87,0.0,74.61
947,469,13,1,15.29,0.0,15.29
948,469,1,1,12.36,0.0,12.36
949,469,19,1,9.81,0.0,9.81
950,470,14,1,8.31,1.25,7.06
951,470,17,1,12.62,1.89,10.73
952,471,16,1,12.74,1.91,10.83
953,472,3,3,14.04,8.42,33.7
954,473,6,2,22.27,8.91,35.63
955,473,14,3,7.38,4.43,17.71
956,474,19,2,10.92,0.0,21.84
957,474,4,2,27.42,0.0,54.84
958,475,14,2,8.06,3.22,12.9
959,476,15,1,17.19,0.0,17.19
960,476,3,2,13.92,0.0,27.84
961,477,3,1,13.63,0.0,13.63
962,477,13,1,13.34,0.0,13.34
963,477,1,3,12.06,0.0,36.18
964,478,3,2,14.2,0.0,28.4
965,478,11,3,12.62,0.0,37.86
966,478,18,1,12.17,0.0,12.17
967,479,3,2,14.72,0.0,29.44
968,480,6,1,20.85,3.13,17.72
969,480,18,1,12.48,1.87,10.61
970,481,16,1,11.81,0.0,11.81
971,481,7,1,19.93,0.0,19.93
972,481,19,1,10.0,0.0,10.0
973,481,11,2,12.59,0.0,25.18
974,481,3,1,13.69,0.0,13.69
975,482,15,1,18.1,2.72,15.38
976,482,9,1,28.09,4.21,23.88
977,482,12,1,9.87,1.48,8.39
978,483,17,2,11.01,0.0,22.02
979,484,4,1,27.26,0.0,27.26
980,484,18,2,13.79,0.0,27.58
981,484,10,2,15.09,0.0,30.18
982,485,20,3,3.4,0.0,10.2
983,485,16,1,12.29,0.0,12.29
984,486,11,1,12.47,2.49,9.98
985,486,12,1,9.03,1.81,7.22
986,486,17,1,11.73,2.35,9.38
987,487,3,1,14.51,0.73,13.78
988,487,16,1,11.35,0.57,10.78
989,488,7,1,19.94,0.0,19.94
990,488,11,1,14.48,0.0,14.48
991,489,18,1,13.5,0.68,12.82
992,489,4,1,23.87,1.19,22.68
993,490,19,1,9.86,1.48,8.38
994,491,14,1,7.49,0.0,7.49
995,491,17,3,13.26,0.0,39.78
996,492,8,1,16.04,1.6,14.44
997,492,2,1,10.58,1.06,9.52
998,493,15,1,17.08,2.56,14.52
999,493,7,2,20.53,6.16,34.9
1000,494,11,3,11.88,7.13,28.51
1001,495,16,1,12.44,2.49,9.95
1002,496,3,2,14.44,4.33,24.55
1003,497,8,2,16.37,3.27,29.47
1004,497,16,1,11.05,1.11,9.94
1005,498,20,2,3.66,1.1,6.22
1006,499,12,2,9.9,0.99,18.81
1007,499,15,1,18.29,0.91,17.38
1008,500,18,1,13.55,0.68,12.87
1009,500,13,1,15.18,0.76,14.42
1010,501,1,3,11.71,7.03,28.1
1011,502,18,2,13.49,0.0,26.98
1012,503,2,1,9.81,1.47,8.34
1013,504,9,3,26.16,0.0,78.48
1014,505,13,1,15.46,0.0,15.46
1015,505,17,1,11.42,0.0,11.42
1016,505,14,1,8.1,0.0,8.1
1017,506,3,3,13.92,0.0,41.76
1018,506,6,1,22.66,0.0,22.66
1019,507,14,2,7.55,3.02,12.08
1020,507,17,1,11.54,2.31,9.23
1021,508,16,1,11.39,0.0,11.39
1022,509,7,1,20.28,0.0,20.28
1023,509,20,3,3.57,0.0,10.71
1024,509,15,2,18.2,0.0,36.4
1025,509,8,1,18.8,0.0,18.8
1026,510,10,2,14.87,0.0,29.74
1027,510,1,1,12.45,0.0,12.45
1028,510,18,1,13.19,0.0,13.19
1029,511,13,3,14.46,0.0,43.38
1030,511,7,2,19.66,0.0,39.32
1031,512,1,1,11.12,1.67,9.45
1032,513,12,1,9.46,0.95,8.51
1033,513,15,1,18.73,1.87,16.86
1034,513,9,2,28.06,5.61,50.51
1035,514,4,1,25.95,1.3,24.65
1036,514,18,2,12.87,1.29,24.45
1037,515,13,2,14.9,5.96,23.84
1038,516,15,1,18.34,3.67,14.67
1039,516,9,4,29.73,23.78,95.14
1040,516,4,3,25.91,15.55,62.18
1041,517,16,2,11.64,1.16,22.12
1042,518,17,1,12.89,2.58,10.31
1043,518,3,1,13.29,2.66,10.63
1044,519,18,1,12.31,1.85,10.46
1045,519,7,1,20.78,3.12,17.66
1046,519,16,1,11.93,1.79,10.14
1047,520,3,2,14.04,0.0,28.08
1048,520,4,2,25.33,0.0,50.66
1049,520,11,1,13.48,0.0,13.48
1050,520,19,1,10.11,0.0,10.11
1051,521,9,2,27.75,8.32,47.18
1052,522,19,1,10.49,0.0,10.49
1053,523,18,1,14.23,0.0,14.23
1054,523,17,1,11.78,0.0,11.78
1055,524,11,2,12.22,0.0,24.44
1056,524,6,1,21.79,0.0,21.79
1057,525,6,1,21.48,2.15,19.33
1058,525,10,1,15.61,1.56,14.05
1059,525,19,1,10.22,1.02,9.2
1060,526,9,1,27.78,2.78,25.0
1061,527,8,1,18.53,2.78,15.75
1062,528,3,1,14.04,1.4,12.64
1063,528,18,1,12.95,1.3,11.65
1064,528,10,1,14.91,1.49,13.42
1065,529,9,1,26.29,0.0,26.29
1066,530,8,1,16.56,0.0,16.56
1067,530,5,4,11.97,0.0,47.88
1068,530,2,1,10.57,0.0,10.57
1069,530,1,1,12.07,0.0,12.07
1070,530,15,1,19.12,0.0,19.12
1071,531,7,2,19.93,0.0,39.86
1072,532,20,1,3.54,0.0,3.54
1073,533,6,1,23.14,3.47,19.67
1074,533,8,1,16.41,2.46,13.95
1075,534,6,2,21.92,0.0,43.84
1076,535,8,1,16.21,0.0,16.21
1077,535,11,2,12.06,0.0,24.12
1078,536,5,1,12.16,0.61,11.55
1079,536,8,1,17.48,0.87,16.61
1080,536,20,2,3.59,0.36,6.82
1081,536,7,2,20.29,2.03,38.55
1082,537,5,1,12.22,0.0,12.22
1083,538,9,2,28.61,0.0,57.22
1084,539,1,2,10.32,0.0,20.64
1085,540,8,1,18.75,0.0,18.75
1086,540,9,1,28.13,0.0,28.13
1087,541,11,2,12.12,0.0,24.24
1088,542,16,1,11.48,2.3,9.18
1089,542,19,1,9.66,1.93,7.73
1090,542,11,2,12.67,5.07,20.27
1091,542,14,1,7.83,1.57,6.26
1092,542,17,2,11.82,4.73,18.91
1093,543,5,2,12.81,0.0,25.62
1094,544,6,1,23.94,4.79,19.15
1095,545,10,1,15.48,1.55,13.93
1096,546,18,3,14.03,2.1,39.99
1097,547,8,2,16.53,3.31,29.75
1098,548,20,2,3.47,1.39,5.55
1099,548,18,2,13.61,5.44,21.78
1100,549,11,1,11.33,2.27,9.06
1101,550,15,1,18.14,0.91,17.23
1102,550,5,2,11.7,1.17,22.23
1103,551,20,1,3.68,0.0,3.68
1104,551,12,2,10.62,0.0,21.24
1105,551,19,2,9.76,0.0,19.52
1106,551,10,1,15.56,0.0,15.56
1107,552,19,1,9.97,0.0,9.97
1108,553,19,3,11.08,1.66,31.58
1109,553,1,1,12.55,0.63,11.92
1110,553,12,1,9.94,0.5,9.44
1111,553,14,1,8.16,0.41,7.75
1112,553,5,1,11.63,0.58,11.05
1113,554,20,1,3.4,0.51,2.89
1114,554,9,2,27.43,8.23,46.63
1115,555,11,1,12.69,2.54,10.15
1116,555,5,3,11.37,6.82,27.29
1117,555,19,3,9.82,5.89,23.57
1118,555,6,2,22.91,9.16,36.66
1119,556,19,1,9.92,0.0,9.92
1120,556,5,1,11.98,0.0,11.98
1121,557,14,2,8.11,0.0,16.22
1122,557,20,1,3.53,0.0,3.53
1123,558,3,1,12.98,0.65,12.33
1124,559,17,1,12.15,0.61,11.54
1125,559,16,3,10.96,1.64,31.24
1126,560,19,2,9.61,3.84,15.38
1127,560,12,4,9.93,7.94,31.78
1128,561,12,2,10.69,0.0,21.38
1129,562,10,2,14.68,0.0,29.36
1130,562,8,1,16.39,0.0,16.39
1131,562,15,1,17.95,0.0,17.95
1132,563,11,1,11.9,0.0,11.9
1133,564,19,2,9.98,3.99,15.97
1134,564,2,2,10.75,4.3,17.2
1135,564,14,3,7.68,4.61,18.43
1136,565,12,4,9.75,0.0,39.0
1137,565,11,3,12.01,0.0,36.03
1138,565,15,1,17.24,0.0,17.24
1139,566,13,1,14.87,0.0,14.87
1140,566,10,2,16.11,0.0,32.22
1141,567,16,1,11.56,1.16,10.4
1142,567,3,2,14.12,2.82,25.42
1143,567,12,2,9.26,1.85,16.67
1144,568,12,1,9.74,1.46,8.28
1145,568,11,1,12.69,1.9,10.79
1146,568,17,3,10.54,4.74,26.88
1147,569,19,2,9.76,0.98,18.54
1148,569,9,1,25.45,1.27,24.18
1149,569,5,4,12.76,2.55,48.49
1150,570,5,3,11.63,6.98,27.91
1151,570,16,2,11.92,4.77,19.07
1152,570,14,1,8.1,1.62,6.48
1153,571,4,3,25.34,0.0,76.02
1154,571,12,1,9.71,0.0,9.71
1155,571,3,1,14.21,0.0,14.21
1156,571,17,2,12.19,0.0,24.38
1157,572,18,4,13.46,8.08,45.76
1158,573,8,1,16.92,1.69,15.23
1159,573,11,2,12.08,2.42,21.74
1160,573,9,4,25.44,10.18,91.58
1161,574,7,1,20.22,0.0,20.22
1162,574,9,1,26.71,0.0,26.71
1163,575,15,1,17.64,0.88,16.76
1164,575,2,2,10.05,1.01,19.09
1165,575,6,1,20.64,1.03,19.61
1166,576,6,1,22.15,3.32,18.83
1167,576,10,1,15.1,2.26,12.84
1168,577,7,1,21.93,0.0,21.93
1169,578,18,1,12.98,0.0,12.98
1170,578,4,1,26.42,0.0,26.42
1171,578,3,1,14.95,0.0,14.95
1172,579,6,2,21.92,0.0,43.84
1173,580,7,1,19.75,3.95,15.8
1174,580,20,1,3.73,0.75,2.98
1175,581,4,1,23.43,0.0,23.43
1176,581,6,1,23.15,0.0,23.15
1177,581,16,1,11.35,0.0,11.35
1178,582,6,2,23.7,7.11,40.29
1179,582,15,1,19.22,2.88,16.34
1180,582,3,1,12.5,1.88,10.62
1181,583,7,1,20.61,0.0,20.61
1182,584,16,1,12.97,1.3,11.67
1183,584,18,2,13.95,2.79,25.11
1184,584,11,1,11.91,1.19,10.72
1185,585,20,1,3.61,0.18,3.43
1186,586,13,1,14.62,2.92,11.7
1187,586,7,1,20.64,4.13,16.51
1188,587,8,1,17.92,3.58,14.34
1189,588,17,2,12.65,2.53,22.77
1190,588,2,1,10.16,1.02,9.14
1191,588,11,3,11.87,3.56,32.05
1192,589,8,1,17.81,1.78,16.03
1193,589,1,3,12.32,3.7,33.26
1194,590,9,1,27.91,1.4,26.51
1195,590,11,1,12.5,0.62,11.88
1196,590,19,1,9.93,0.5,9.43
1197,590,20,1,3.74,0.19,3.55
1198,591,13,2,13.74,0.0,27.48
1199,591,3,4,14.66,0.0,58.64
1200,592,4,1,23.98,1.2,22.78
1201,592,15,4,17.62,3.52,66.96
1202,592,8,2,17.51,1.75,33.27
1203,592,3,1,15.04,0.75,14.29
1204,593,1,2,12.38,0.0,24.76
1205,594,9,1,26.47,2.65,23.82
1206,594,1,2,12.36,2.47,22.25
1207,594,2,1,10.68,1.07,9.61
1208,595,2,3,9.53,5.72,22.87
1209,595,6,2,22.5,9.0,36.0
1210,596,18,1,13.5,0.68,12.82
1211,596,17,2,11.88,1.19,22.57
1212,597,8,1,16.89,0.84,16.05
1213,598,9,2,29.54,5.91,53.17
1214,598,2,5,10.63,5.32,47.83
1215,599,13,2,15.04,4.51,25.57
1216,600,4,2,26.49,0.0,52.98
1217,600,14,3,7.04,0.0,21.12
1218,600,8,2,15.52,0.0,31.04
1219,600,9,3,26.57,0.0,79.71
1220,601,18,1,12.22,1.83,10.39
1221,601,20,2,3.21,0.96,5.46
1222,601,8,1,16.75,2.51,14.24
1223,602,6,1,20.47,0.0,20.47
1224,602,4,2,28.86,0.0,57.72
1225,602,12,3,9.49,0.0,28.47
1226,603,1,3,12.56,1.88,35.8
1227,603,4,2,25.52,2.55,48.49
1228,603,5,2,11.91,1.19,22.63
1229,603,9,1,27.07,1.35,25.72
1230,604,19,1,10.52,0.0,10.52
1231,605,6,1,21.53,2.15,19.38
1232,605,13,1,15.02,1.5,13.52
1233,605,12,1,9.92,0.99,8.93
1234,606,14,1,7.72,0.39,7.33
1235,606,20,1,3.66,0.18,3.48
1236,606,5,2,12.49,1.25,23.73
1237,607,9,1,24.97,1.25,23.72
1238,608,13,1,15.04,0.0,15.04
1239,609,11,3,12.49,0.0,37.47
1240,610,3,2,14.2,2.84,25.56
1241,610,2,1,9.37,0.94,8.43
1242,610,12,1,10.38,1.04,9.34
1243,611,17,1,12.02,0.6,11.42
1244,611,9,1,28.98,1.45,27.53
1245,611,3,3,14.05,2.11,40.04
1246,612,4,1,26.57,3.99,22.58
1247,613,5,2,12.3,0.0,24.6
1248,613,6,2,20.27,0.0,40.54
1249,614,18,1,13.98,0.0,13.98
1250,614,2,2,10.24,0.0,20.48
1251,615,7,3,19.34,8.7,49.32
1252,616,8,1,16.82,0.0,16.82
1253,616,15,2,16.9,0.0,33.8
1254,616,18,1,14.26,0.0,14.26
1255,616,16,1,12.07,0.0,12.07
1256,617,5,1,11.88,0.0,11.88
1257,618,14,1,7.74,0.39,7.35
1258,618,13,1,14.96,0.75,14.21
1259,619,8,2,17.28,5.18,29.38
1260,619,18,2,13.7,4.11,23.29
1261,619,14,1,7.82,1.17,6.65
1262,620,9,1,26.77,4.02,22.75
1263,620,2,2,10.33,3.1,17.56
1264,620,20,1,3.57,0.54,3.03
1265,621,17,1,11.85,1.78,10.07
1266,622,18,2,13.23,0.0,26.46
1267,623,5,1,11.39,2.28,9.11
1268,623,16,1,11.86,2.37,9.49
1269,624,1,2,11.63,0.0,23.26
1270,624,8,1,16.72,0.0,16.72
1271,624,3,3,14.55,0.0,43.65
1272,625,15,1,16.33,0.82,15.51
1273,625,3,1,13.22,0.66,12.56
1274,626,5,1,11.82,1.18,10.64
1275,627,8,1,17.33,0.0,17.33
1276,627,1,1,11.82,0.0,11.82
1277,628,16,1,11.83,1.77,10.06
1278,629,11,2,11.9,1.19,22.61
1279,629,10,1,16.54,0.83,15.71
1280,629,8,3,17.92,2.69,51.07
1281,630,7,1,21.15,0.0,21.15
1282,630,1,2,12.75,0.0,25.5
1283,630,6,3,21.93,0.0,65.79
1284,630,13,1,15.52,0.0,15.52
1285,631,6,1,22.06,4.41,17.65
1286,631,12,1,9.73,1.95,7.78
1287,632,3,1,14.3,1.43,12.87
1288,633,3,1,14.26,2.85,11.41
1289,634,1,1,10.86,1.09,9.77
1290,635,10,1,15.94,0.0,15.94
1291,635,17,2,11.81,0.0,23.62
1292,635,3,2,14.83,0.0,29.66
1293,636,17,1,11.57,0.0,11.57
1294,636,6,2,21.59,0.0,43.18
1295,636,3,1,12.94,0.0,12.94
1296,637,1,3,10.48,0.0,31.44
1297,637,8,2,17.61,0.0,35.22
1298,638,6,1,21.17,2.12,19.05
1299,638,11,2,12.0,2.4,21.6
1300,638,12,1,9.72,0.97,8.75
1301,639,19,2,10.21,1.02,19.4
1302,639,4,1,26.33,1.32,25.01
1303,639,18,3,12.67,1.9,36.11
1304,640,7,3,19.53,0.0,58.59
1305,640,6,1,20.94,0.0,20.94
1306,641,17,1,11.74,1.76,9.98
1307,642,12,2,10.24,0.0,20.48
1308,642,11,1,12.33,0.0,12.33
1309,642,18,1,13.59,0.0,13.59
1310,643,4,1,25.87,5.17,20.7
1311,643,1,2,12.82,5.13,20.51
1312,643,17,1,12.07,2.41,9.66
1313,643,9,1,27.4,5.48,21.92
1314,644,13,2,15.61,4.68,26.54
1315,645,17,2,12.77,0.0,25.54
1316,645,8,2,15.32,0.0,30.64
1317,646,15,1,18.18,2.73,15.45
1318,646,20,1,3.5,0.52,2.98
1319,646,10,1,14.32,2.15,12.17
1320,646,16,2,11.55,3.47,19.63
1321,646,1,2,11.75,3.52,19.98
1322,647,7,1,21.27,4.25,17.02
1323,647,14,4,7.72,6.18,24.7
1324,647,13,3,15.03,9.02,36.07
1325,648,18,4,13.03,2.61,49.51
1326,649,7,1,22.17,3.33,18.84
1327,649,17,1,11.88,1.78,10.1
1328,650,1,1,12.22,2.44,9.78
1329,651,11,1,12.72,0.0,12.72
1330,651,18,2,11.69,0.0,23.38
1331,652,16,1,11.49,0.0,11.49
1332,652,10,2,14.1,0.0,28.2
1333,653,6,2,20.63,0.0,41.26
1334,654,4,2,27.37,0.0,54.74
1335,654,3,1,13.48,0.0,13.48
1336,655,10,1,15.37,2.31,13.06
1337,655,3,1,14.35,2.15,12.2
1338,656,2,1,10.8,0.0,10.8
1339,657,13,1,15.32,1.53,13.79
1340,657,5,1,12.28,1.23,11.05
1341,657,16,1,11.76,1.18,10.58
1342,658,16,1,11.65,0.0,11.65
1343,658,19,1,10.12,0.0,10.12
1344,659,1,1,12.24,1.84,10.4
1345,659,4,1,28.42,4.26,24.16
1346,659,19,2,10.4,3.12,17.68
1347,660,9,1,26.58,0.0,26.58
1348,661,13,2,16.28,3.26,29.3
1349,661,14,1,7.52,0.75,6.77
1350,661,20,1,3.86,0.39,3.47
1351,662,17,3,12.25,1.84,34.91
1352,663,3,4,14.44,2.89,54.87
1353,663,13,1,14.32,0.72,13.6
1354,664,6,1,22.1,3.32,18.78
1355,665,19,2,10.15,1.02,19.28
1356,665,10,1,15.95,0.8,15.15
1357,666,3,2,14.43,5.77,23.09
1358,666,18,1,13.46,2.69,10.77
1359,667,16,1,10.79,0.0,10.79
1360,668,16,2,11.43,2.29,20.57
1361,669,17,1,12.11,1.82,10.29
1362,669,20,2,3.23,0.97,5.49
1363,670,19,1,9.21,0.46,8.75
1364,671,10,1,14.54,2.18,12.36
1365,672,2,1,9.96,1.0,8.96
1366,672,17,2,11.84,2.37,21.31
1367,673,19,2,9.91,1.98,17.84
1368,673,13,3,15.16,4.55,40.93
1369,674,10,2,15.16,0.0,30.32
1370,675,5,1,12.18,0.0,12.18
1371,676,18,2,13.58,4.07,23.09
1372,677,17,1,11.38,0.0,11.38
1373,677,8,2,17.67,0.0,35.34
1374,677,12,2,9.57,0.0,19.14
